name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,age,brand,km_per_year
Tata Bolt Revotron XM,2015,375000,30000,Petrol,Individual,Manual,First Owner,10,Tata,3000.0
Datsun GO Plus T Option,2017,350000,80000,Petrol,Individual,Manual,First Owner,8,Datsun,10000.0
Hyundai i20 Magna 1.4 CRDi (Diesel),2012,310000,92686,Diesel,Dealer,Manual,Second Owner,13,Hyundai,7129.692307692308
Tata Indica GLS BS IV,2010,90000,300000,Petrol,Individual,Manual,Third Owner,15,Tata,20000.0
Volkswagen Vento Petrol Highline,2011,350000,90000,Petrol,Individual,Manual,Second Owner,14,Volkswagen,6428.571428571428
Hyundai Santro LS zipPlus,2003,100000,60000,Petrol,Individual,Manual,First Owner,22,Hyundai,2727.2727272727275
Mahindra XUV500 AT W6 2WD,2017,1300000,40000,Diesel,Individual,Automatic,First Owner,8,Mahindra,5000.0
Hyundai EON Era Plus Sports Edition,2014,280000,55000,Petrol,Individual,Manual,First Owner,11,Hyundai,5000.0
Hyundai EON Magna Plus,2018,360000,6000,Petrol,Individual,Manual,First Owner,7,Hyundai,857.1428571428571
Maruti Alto LXi,2011,150000,40000,Petrol,Individual,Manual,Second Owner,14,Maruti,2857.1428571428573
Skoda Rapid 1.6 MPI AT Ambition BSIV,2017,900000,15000,Petrol,Individual,Automatic,First Owner,8,Skoda,1875.0
Ambassador CLASSIC 1500 DSL AC,2005,120000,50000,Diesel,Individual,Manual,Second Owner,20,Ambassador,2500.0
Fiat Linea T Jet Emotion,2010,215000,90000,Petrol,Individual,Manual,Second Owner,15,Fiat,6000.0
Renault Scala Diesel RxL,2013,550000,38500,Diesel,Individual,Manual,First Owner,12,Renault,3208.3333333333335
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,775000,35000,Petrol,Individual,Manual,First Owner,7,Tata,5000.0
Maruti Gypsy King HT BSIV,2001,409999,49359,Petrol,Individual,Manual,Third Owner,24,Maruti,2056.625
Maruti 800 AC Uniq,2005,65000,70000,Petrol,Individual,Manual,Second Owner,20,Maruti,3500.0
Maruti Wagon R LXI Minor,2008,200000,90000,Petrol,Individual,Manual,Second Owner,17,Maruti,5294.117647058823
Maruti Wagon R VXI BS IV,2010,240000,50000,Petrol,Individual,Manual,Second Owner,15,Maruti,3333.3333333333335
Toyota Innova 2.5 VX 8 STR,2012,800000,108731,Diesel,Individual,Manual,First Owner,13,Toyota,8363.923076923076
Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2010,400000,120000,Diesel,Individual,Manual,First Owner,15,Toyota,8000.0
Tata Sumo Gold EX BSIII,2016,500000,60000,Diesel,Individual,Manual,First Owner,9,Tata,6666.666666666667
Mahindra Renault Logan 1.5 DLX Diesel,2007,150000,90000,Diesel,Individual,Manual,Third Owner,18,Mahindra,5000.0
Toyota Etios GD,2014,500000,140000,Diesel,Individual,Manual,Second Owner,11,Toyota,12727.272727272728
Hyundai EON Magna Plus,2014,320000,80000,Petrol,Individual,Manual,First Owner,11,Hyundai,7272.727272727273
Nissan Micra Diesel XV,2013,300000,90000,Diesel,Individual,Manual,First Owner,12,Nissan,7500.0
Maruti Alto 800 LXI,2018,285000,14000,Petrol,Individual,Manual,First Owner,7,Maruti,2000.0
Tata Aria Pleasure 4x2,2012,360000,70000,Diesel,Individual,Manual,Second Owner,13,Tata,5384.615384615385
Honda Accord 2.4 MT,2009,450000,55000,Petrol,Individual,Manual,Second Owner,16,Honda,3437.5
Maruti Alto LXi,2011,175000,60000,Petrol,Individual,Manual,Third Owner,14,Maruti,4285.714285714285
Chevrolet Cruze LT,2011,350000,74000,Diesel,Individual,Manual,Second Owner,14,Chevrolet,5285.714285714285
Ford Figo Aspire 1.5 TDCi Titanium,2020,530000,45000,Diesel,Dealer,Manual,First Owner,5,Ford,9000.0
Honda City i-DTEC ZX,2017,1025000,38000,Diesel,Dealer,Manual,First Owner,8,Honda,4750.0
Honda BR-V i-DTEC VX MT,2017,950000,24000,Diesel,Dealer,Manual,First Owner,8,Honda,3000.0
Honda WR-V i-VTEC VX,2017,725000,29976,Petrol,Dealer,Manual,First Owner,8,Honda,3747.0
Honda City i VTEC VX,2017,919999,41000,Petrol,Dealer,Manual,First Owner,8,Honda,5125.0
Honda Jazz 1.5 V i DTEC,2018,700000,15000,Diesel,Dealer,Manual,First Owner,7,Honda,2142.8571428571427
Honda Jazz 1.5 VX i DTEC,2017,725000,36000,Diesel,Dealer,Manual,First Owner,8,Honda,4500.0
Honda BR-V i-VTEC VX MT,2017,840000,30646,Petrol,Dealer,Manual,First Owner,8,Honda,3830.75
Maruti Wagon R VXI BS IV,2015,365000,23600,Petrol,Dealer,Manual,First Owner,10,Maruti,2360.0
Honda City i DTEC SV,2014,665000,71318,Diesel,Dealer,Manual,First Owner,11,Honda,6483.454545454545
Maruti 800 Std,2003,50000,78098,Petrol,Individual,Manual,First Owner,22,Maruti,3549.909090909091
Hyundai EON Era Plus,2014,225000,30000,Petrol,Individual,Manual,First Owner,11,Hyundai,2727.2727272727275
Hyundai i10 Era,2012,229999,45000,Petrol,Individual,Manual,Second Owner,13,Hyundai,3461.5384615384614
Hyundai Santro Xing GL,2008,145000,67000,Petrol,Individual,Manual,First Owner,17,Hyundai,3941.176470588235
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2017,750000,18054,Petrol,Dealer,Manual,First Owner,8,Ford,2256.75
Honda City i DTEC VX,2015,785000,40000,Diesel,Individual,Manual,First Owner,10,Honda,4000.0
Hyundai i10 Sportz,2011,225000,30000,Petrol,Individual,Manual,First Owner,14,Hyundai,2142.8571428571427
Hyundai Xcent 1.1 CRDi Base,2017,300000,80000,Diesel,Individual,Manual,First Owner,8,Hyundai,10000.0
Hyundai i20 Asta 1.4 CRDi,2016,680000,20000,Diesel,Individual,Manual,First Owner,9,Hyundai,2222.222222222222
Mahindra TUV 300 T8,2016,700000,40000,Diesel,Individual,Manual,First Owner,9,Mahindra,4444.444444444444
Tata Indigo CS eLS BS IV,2011,180000,120000,Diesel,Individual,Manual,First Owner,14,Tata,8571.42857142857
Ford Fiesta 1.4 SXi TDCi ABS,2008,270000,120000,Diesel,Individual,Manual,Second Owner,17,Ford,7058.823529411765
Maruti Swift Dzire VXi,2010,370000,97000,Petrol,Individual,Manual,Second Owner,15,Maruti,6466.666666666667
Mahindra Xylo H8 ABS with Airbags,2018,1100000,70000,Diesel,Individual,Manual,First Owner,7,Mahindra,10000.0
Hyundai Accent CRDi,2004,120000,120000,Diesel,Individual,Manual,Second Owner,21,Hyundai,5714.285714285715
Skoda Rapid 1.6 TDI PRESTIGE,2013,430000,88000,Diesel,Individual,Manual,Second Owner,12,Skoda,7333.333333333333
Maruti Swift ZDi,2014,550000,38406,Diesel,Dealer,Manual,First Owner,11,Maruti,3491.4545454545455
Hyundai Santro Xing GLS,2014,320000,54350,Petrol,Dealer,Manual,First Owner,11,Hyundai,4940.909090909091
Maruti Wagon R VXI BS IV,2015,390000,32260,Petrol,Dealer,Manual,First Owner,10,Maruti,3226.0
Renault Duster 85PS Diesel RxE,2014,550000,58231,Diesel,Dealer,Manual,First Owner,11,Renault,5293.727272727273
Maruti Swift VXI,2012,370000,59858,Petrol,Dealer,Manual,First Owner,13,Maruti,4604.461538461538
Maruti Alto LXi BSIII,2010,190000,73350,Petrol,Dealer,Manual,First Owner,15,Maruti,4890.0
Renault Duster 110PS Diesel RxZ,2013,509999,88473,Diesel,Dealer,Manual,First Owner,12,Renault,7372.75
Honda City S,2013,450000,96987,Petrol,Dealer,Manual,First Owner,12,Honda,8082.25
Mercedes-Benz GLS 2016-2020 350d 4MATIC,2016,5500000,77350,Diesel,Dealer,Automatic,First Owner,9,Mercedes-Benz,8594.444444444445
Maruti Swift Dzire VDI,2015,550000,61187,Diesel,Dealer,Manual,First Owner,10,Maruti,6118.7
Mahindra Xylo E6,2009,400000,68350,Diesel,Dealer,Manual,First Owner,16,Mahindra,4271.875
Ford EcoSport 1.5 TDCi Titanium BSIV,2015,585000,81150,Diesel,Dealer,Manual,First Owner,10,Ford,8115.0
Hyundai Grand i10 1.2 Kappa Asta,2019,500000,30000,Petrol,Individual,Manual,First Owner,6,Hyundai,5000.0
Maruti Ciaz ZXi,2015,800000,30000,Petrol,Individual,Manual,First Owner,10,Maruti,3000.0
Maruti Swift Vdi BSIII,2009,265000,120000,Diesel,Individual,Manual,Second Owner,16,Maruti,7500.0
Ford Figo Diesel Titanium,2012,175000,180000,Diesel,Individual,Manual,First Owner,13,Ford,13846.153846153846
Fiat Palio 1.2 Sport,2007,125000,50000,Petrol,Individual,Manual,Second Owner,18,Fiat,2777.777777777778
Tata Manza Aqua Quadrajet BS IV,2010,165000,80000,Diesel,Individual,Manual,First Owner,15,Tata,5333.333333333333
Mahindra Verito 1.5 D2 BSIII,2011,150000,280000,Diesel,Individual,Manual,First Owner,14,Mahindra,20000.0
Hyundai Creta 1.6 CRDi SX Option,2015,1025000,90000,Diesel,Individual,Manual,Second Owner,10,Hyundai,9000.0
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,1030000,250000,Diesel,Individual,Manual,Second Owner,11,Toyota,22727.272727272728
Chevrolet Cruze LT,2012,380000,90000,Diesel,Individual,Manual,Fourth & Above Owner,13,Chevrolet,6923.076923076923
Maruti Swift Dzire LDi,2010,250000,110000,Diesel,Individual,Manual,Third Owner,15,Maruti,7333.333333333333
Maruti Zen LX,2000,85000,80000,Petrol,Individual,Manual,Second Owner,25,Maruti,3200.0
Fiat Punto EVO 1.3 Dynamic,2016,500000,35000,Diesel,Individual,Manual,First Owner,9,Fiat,3888.8888888888887
Hyundai EON Era Plus,2018,350000,15000,Petrol,Individual,Manual,First Owner,7,Hyundai,2142.8571428571427
Maruti Alto LXi BSIII,2010,190000,52000,Petrol,Individual,Manual,Second Owner,15,Maruti,3466.6666666666665
Volkswagen Jetta 1.9 TDI Trendline,2009,940000,140000,Diesel,Individual,Manual,First Owner,16,Volkswagen,8750.0
Maruti Swift VXI,2013,475000,60000,Petrol,Individual,Manual,Second Owner,12,Maruti,5000.0
Maruti Alto 800 LXI,2018,300000,17000,Petrol,Individual,Manual,First Owner,7,Maruti,2428.5714285714284
Chevrolet Beat LS,2016,250000,70000,Petrol,Individual,Manual,Third Owner,9,Chevrolet,7777.777777777777
Maruti Zen LX,2001,93000,97000,Petrol,Individual,Manual,Fourth & Above Owner,24,Maruti,4041.6666666666665
Ford Figo Diesel ZXI,2012,290000,125000,Diesel,Individual,Manual,Second Owner,13,Ford,9615.384615384615
Tata Indica GLS BS IV,2010,75000,300000,Petrol,Individual,Manual,Third Owner,15,Tata,20000.0
Mahindra XUV500 W8 2WD,2015,1000000,120000,Diesel,Individual,Manual,Second Owner,10,Mahindra,12000.0
Hyundai i20 Asta 1.4 CRDi,2015,550000,87000,Diesel,Individual,Manual,First Owner,10,Hyundai,8700.0
Fiat Punto 1.3 Emotion,2010,285000,75000,Diesel,Individual,Manual,Third Owner,15,Fiat,5000.0
Maruti Wagon R VXI BSIII,2012,229999,40000,Petrol,Individual,Manual,Second Owner,13,Maruti,3076.923076923077
Ford Ecosport 1.5 DV5 MT Titanium,2014,580000,120000,Diesel,Individual,Manual,First Owner,11,Ford,10909.09090909091
Toyota Corolla H2,2005,175000,100000,Petrol,Individual,Manual,Fourth & Above Owner,20,Toyota,5000.0
Maruti Ritz VDi,2012,250000,110000,Diesel,Individual,Manual,Fourth & Above Owner,13,Maruti,8461.538461538461
Maruti Zen LX - BS III,2006,70000,105700,Petrol,Individual,Manual,First Owner,19,Maruti,5563.1578947368425
Maruti Celerio VXI Optional,2017,430999,14000,Petrol,Dealer,Manual,First Owner,8,Maruti,1750.0
Chevrolet Spark 1.0,2010,80000,70000,Petrol,Individual,Manual,First Owner,15,Chevrolet,4666.666666666667
Maruti Alto 800 LXI Optional,2019,335000,28000,Petrol,Dealer,Manual,First Owner,6,Maruti,4666.666666666667
Maruti Eeco 7 Seater Standard BSIV,2017,350000,51000,Petrol,Dealer,Manual,First Owner,8,Maruti,6375.0
Maruti Alto 800 LXI Opt BSIV,2018,315000,56000,Petrol,Dealer,Manual,First Owner,7,Maruti,8000.0
Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,2019,1100000,35000,Diesel,Individual,Automatic,First Owner,6,Volkswagen,5833.333333333333
Maruti Esteem Lxi - BSIII,2005,80000,24000,Petrol,Individual,Manual,First Owner,20,Maruti,1200.0
Maruti Alto K10 VXI Optional,2014,285000,64000,Petrol,Dealer,Manual,Second Owner,11,Maruti,5818.181818181818
Tata Indigo TDI,2009,100000,120000,Diesel,Individual,Manual,Third Owner,16,Tata,7500.0
Maruti Alto LXi,2011,225000,37091,Petrol,Individual,Manual,First Owner,14,Maruti,2649.3571428571427
Volvo XC 90 D5 Inscription BSIV,2017,4500000,80000,Diesel,Individual,Automatic,First Owner,8,Volvo,10000.0
Maruti Alto K10 VXI,2018,320000,38900,Petrol,Individual,Manual,Third Owner,7,Maruti,5557.142857142857
Hyundai Creta 1.6 CRDi SX Plus,2016,1249000,60000,Diesel,Individual,Manual,Third Owner,9,Hyundai,6666.666666666667
Maruti Wagon R LXI Minor,2008,120000,110000,Petrol,Individual,Manual,Third Owner,17,Maruti,6470.588235294118
Volkswagen Vento Diesel Trendline,2011,200000,100000,Diesel,Individual,Manual,Second Owner,14,Volkswagen,7142.857142857143
Hyundai Creta 1.6 CRDi SX,2016,1151000,85000,Diesel,Individual,Manual,First Owner,9,Hyundai,9444.444444444445
Tata Indica Vista Quadrajet LS,2012,120000,140000,Diesel,Individual,Manual,First Owner,13,Tata,10769.23076923077
Renault KWID RXT,2017,220000,20000,Petrol,Individual,Manual,First Owner,8,Renault,2500.0
Mahindra TUV 300 T10 Dual Tone,2018,784000,40000,Diesel,Individual,Manual,First Owner,7,Mahindra,5714.285714285715
Honda Jazz 1.2 S i VTEC,2017,500000,50000,Petrol,Individual,Manual,First Owner,8,Honda,6250.0
Hyundai EON Era Plus,2018,350000,20000,Petrol,Individual,Manual,First Owner,7,Hyundai,2857.1428571428573
Mahindra XUV500 W7 AT BSIV,2018,1400000,50000,Diesel,Individual,Automatic,First Owner,7,Mahindra,7142.857142857143
Mahindra Thar CRDe AC,2014,600000,100000,Diesel,Individual,Manual,Second Owner,11,Mahindra,9090.90909090909
Hyundai Grand i10 1.2 Kappa Magna BSIV,2019,525000,9400,Petrol,Individual,Manual,First Owner,6,Hyundai,1566.6666666666667
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,930000,12000,Diesel,Individual,Manual,First Owner,8,Ford,1500.0
Maruti Eeco 5 STR With AC Plus HTR CNG,2017,440000,14100,CNG,Dealer,Manual,First Owner,8,Maruti,1762.5
Maruti Celerio ZXI,2016,434999,21000,Petrol,Dealer,Manual,First Owner,9,Maruti,2333.3333333333335
Hyundai i10 Magna,2011,250000,28000,Petrol,Dealer,Manual,First Owner,14,Hyundai,2000.0
Maruti Ertiga SHVS ZDI Plus,2017,940000,35000,Diesel,Dealer,Manual,First Owner,8,Maruti,4375.0
Hyundai Verna 1.6 CRDi AT SX,2017,1050000,31000,Diesel,Dealer,Automatic,First Owner,8,Hyundai,3875.0
Maruti Ertiga SHVS ZDI,2016,825000,58000,Diesel,Dealer,Manual,First Owner,9,Maruti,6444.444444444444
Maruti Wagon R VXI Minor,2012,229999,25000,Petrol,Individual,Manual,First Owner,13,Maruti,1923.076923076923
Hyundai i20 1.2 Asta,2011,375000,72000,Petrol,Dealer,Manual,First Owner,14,Hyundai,5142.857142857143
Maruti Ertiga ZDI,2013,640000,89000,Diesel,Dealer,Manual,First Owner,12,Maruti,7416.666666666667
Toyota Innova 2.5 V Diesel 8-seater,2012,800000,160000,Diesel,Dealer,Manual,First Owner,13,Toyota,12307.692307692309
Ford Figo Petrol ZXI,2012,130000,30000,Petrol,Individual,Manual,Third Owner,13,Ford,2307.6923076923076
Hyundai i10 Sportz 1.1L,2014,300000,37555,Petrol,Dealer,Manual,First Owner,11,Hyundai,3414.090909090909
Maruti Wagon R VXI BS IV,2018,440000,14000,Petrol,Dealer,Manual,First Owner,7,Maruti,2000.0
Maruti Ertiga VXI CNG,2014,595000,56600,CNG,Dealer,Manual,First Owner,11,Maruti,5145.454545454545
Mahindra Scorpio EX,2013,450000,110000,Diesel,Individual,Manual,First Owner,12,Mahindra,9166.666666666666
Maruti Vitara Brezza VDi Option,2017,690000,50000,Diesel,Individual,Manual,First Owner,8,Maruti,6250.0
Maruti Alto 800 VXI,2019,300000,5000,Petrol,Individual,Manual,First Owner,6,Maruti,833.3333333333334
Chevrolet Sail 1.2 Base,2014,170000,100000,Petrol,Individual,Manual,Second Owner,11,Chevrolet,9090.90909090909
Toyota Etios Liva GD SP,2012,280000,120000,Diesel,Individual,Manual,First Owner,13,Toyota,9230.76923076923
Maruti Swift VXI BSIII,2009,220000,67580,Petrol,Individual,Manual,Second Owner,16,Maruti,4223.75
Hyundai Santro Xing GLS,2009,140000,100000,Petrol,Individual,Manual,Third Owner,16,Hyundai,6250.0
Maruti Esteem Lxi,2004,45000,60000,Petrol,Individual,Manual,First Owner,21,Maruti,2857.1428571428573
Ford Figo Diesel Titanium,2014,200000,125000,Diesel,Individual,Manual,Second Owner,11,Ford,11363.636363636364
Mahindra Scorpio 2.6 Turbo 7 Str,2008,325000,120000,Diesel,Individual,Manual,Second Owner,17,Mahindra,7058.823529411765
Hyundai Verna CRDi SX,2010,300000,130000,Diesel,Individual,Manual,Second Owner,15,Hyundai,8666.666666666666
Maruti 800 AC,2009,120000,250000,Petrol,Individual,Manual,Second Owner,16,Maruti,15625.0
Mahindra Verito Vibe 1.5 dCi D6,2015,280000,40000,Diesel,Individual,Manual,First Owner,10,Mahindra,4000.0
Nissan Sunny XL D,2013,225000,78000,Diesel,Dealer,Manual,First Owner,12,Nissan,6500.0
Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,2015,750000,48238,Petrol,Trustmark Dealer,Automatic,First Owner,10,Ford,4823.8
Hyundai i20 1.2 Magna Executive,2016,535000,38365,Petrol,Dealer,Manual,First Owner,9,Hyundai,4262.777777777777
Mahindra XUV500 W10 1.99 mHawk,2016,1250000,23670,Diesel,Trustmark Dealer,Manual,First Owner,9,Mahindra,2630.0
Maruti Baleno Zeta 1.2,2017,650000,49834,Petrol,Trustmark Dealer,Manual,First Owner,8,Maruti,6229.25
Honda Brio S MT,2013,295000,57353,Petrol,Trustmark Dealer,Manual,First Owner,12,Honda,4779.416666666667
Maruti Swift DDiS VDI,2015,480000,68308,Diesel,Trustmark Dealer,Manual,First Owner,10,Maruti,6830.8
Honda City i DTEC SV,2015,575000,63240,Diesel,Trustmark Dealer,Manual,First Owner,10,Honda,6324.0
Tata Harrier XE,2020,426000,1000,Diesel,Individual,Manual,First Owner,5,Tata,200.0
Mahindra Bolero Power Plus Plus AC BSIV PS,2015,295000,90000,Diesel,Individual,Manual,Third Owner,10,Mahindra,9000.0
Mahindra Xylo E4,2011,330000,100000,Diesel,Individual,Manual,Second Owner,14,Mahindra,7142.857142857143
Maruti Ritz VXI,2009,150000,80000,Petrol,Individual,Manual,First Owner,16,Maruti,5000.0
Hyundai Creta 1.6 CRDi SX,2016,927999,90000,Diesel,Individual,Manual,First Owner,9,Hyundai,10000.0
Maruti Zen LXI,2003,70000,60000,Petrol,Individual,Manual,Fourth & Above Owner,22,Maruti,2727.2727272727275
Hyundai Xcent 1.2 CRDi SX,2015,399000,55000,Diesel,Dealer,Manual,First Owner,10,Hyundai,5500.0
Maruti Swift VDI Optional,2015,350000,90000,Diesel,Individual,Manual,First Owner,10,Maruti,9000.0
Mahindra Scorpio 2.6 CRDe,2006,125000,50000,Diesel,Individual,Manual,Second Owner,19,Mahindra,2631.5789473684213
Hyundai Santro Xing XS,2008,150000,90000,Petrol,Individual,Manual,Second Owner,17,Hyundai,5294.117647058823
Hyundai EON Era Plus,2015,250000,25000,Petrol,Individual,Manual,First Owner,10,Hyundai,2500.0
Hyundai Verna 1.6 SX CRDi (O),2014,675000,61000,Diesel,Dealer,Manual,First Owner,11,Hyundai,5545.454545454545
Maruti S-Cross Alpha DDiS 200 SH,2018,950000,30000,Diesel,Individual,Manual,First Owner,7,Maruti,4285.714285714285
Maruti Eeco 5 STR With AC Plus HTR CNG,2018,409999,45000,CNG,Individual,Manual,First Owner,7,Maruti,6428.571428571428
Fiat Linea Emotion (Diesel),2011,225000,60000,Diesel,Individual,Manual,First Owner,14,Fiat,4285.714285714285
Honda Civic 1.8 V MT,2008,350000,75000,Petrol,Individual,Manual,Second Owner,17,Honda,4411.764705882353
Tata Indica LSI,2005,51111,140000,Petrol,Individual,Manual,Third Owner,20,Tata,7000.0
Chevrolet Sail 1.3 LS,2013,290000,56000,Diesel,Dealer,Manual,First Owner,12,Chevrolet,4666.666666666667
Toyota Camry Hybrid,2006,310000,62000,Electric,Dealer,Automatic,Second Owner,19,Toyota,3263.157894736842
Hyundai Verna CRDi SX,2007,212000,58000,Diesel,Dealer,Manual,Second Owner,18,Hyundai,3222.222222222222
Skoda Octavia Elegance 2.0 TDI AT,2013,900000,49000,Diesel,Dealer,Automatic,Second Owner,12,Skoda,4083.3333333333335
Chevrolet Beat Diesel LT,2011,221000,56000,Diesel,Dealer,Manual,Second Owner,14,Chevrolet,4000.0
Toyota Innova 2.5 G (Diesel) 7 Seater,2013,675000,73000,Diesel,Dealer,Manual,First Owner,12,Toyota,6083.333333333333
Honda Amaze S i-Dtech,2014,421000,69000,Diesel,Dealer,Manual,First Owner,11,Honda,6272.727272727273
Maruti SX4 Zxi BSIII,2008,350000,10000,Petrol,Individual,Manual,First Owner,17,Maruti,588.2352941176471
Hyundai Accent Executive CNG,2010,140000,110000,CNG,Individual,Manual,First Owner,15,Hyundai,7333.333333333333
Skoda Octavia Ambiente 1.9 TDI MT,2002,90000,116000,Diesel,Individual,Manual,Second Owner,23,Skoda,5043.478260869565
Honda City Edge Edition Diesel SV,2018,830000,40000,Diesel,Individual,Manual,First Owner,7,Honda,5714.285714285715
Maruti Wagon R LXI Minor,2009,180000,30000,Petrol,Individual,Manual,First Owner,16,Maruti,1875.0
Maruti Swift Vdi BSIII,2009,210000,109000,Diesel,Individual,Manual,Second Owner,16,Maruti,6812.5
Maruti SX4 S Cross DDiS 320 Zeta,2017,700000,90000,Diesel,Individual,Manual,First Owner,8,Maruti,11250.0
Tata Indigo LX,2012,125000,120000,Diesel,Individual,Manual,First Owner,13,Tata,9230.76923076923
Hyundai Verna 1.6 VTVT S,2017,530000,64916,Petrol,Individual,Manual,First Owner,8,Hyundai,8114.5
Ford Ecosport 1.5 DV5 MT Trend,2018,800000,37161,Diesel,Dealer,Manual,First Owner,7,Ford,5308.714285714285
Maruti Baleno Zeta 1.2,2016,580000,15000,Petrol,Individual,Manual,First Owner,9,Maruti,1666.6666666666667
Audi Q3 2.0 TDI Quattro Premium Plus,2012,1400000,118000,Diesel,Individual,Automatic,Second Owner,13,Audi,9076.923076923076
Renault KWID 1.0 RXL,2018,300000,50852,Petrol,Individual,Manual,First Owner,7,Renault,7264.571428571428
Renault KWID RXT Optional,2016,300000,30000,Petrol,Individual,Manual,First Owner,9,Renault,3333.3333333333335
